*****Rover GA expirement*****
Date:2017-06-20 14:00:04.214770
Population size:30
Generation Count:30
Mutation Probability:0.1
Cross Over Probability:0.25
*****************************
Generation, ID, Max Turn Strength, Max Yaw Change per CB, Num Vision Cones, Sweep Weight Factor, Distance Weight Factor, Fitness
13, 382, 180, 64, 45, 2.26946561795, 3.31451662278, 92.4775
13, 383, 180, 64, 45, 2.26946561795, 3.31451662278, 91.68
13, 384, 180, 64, 29, 4.85382220858, 4.82835243491, 90.9775
13, 385, 180, 64, 45, 2.26946561795, 3.31451662278, 91.0925
13, 386, 180, 64, 29, 3.9127498877, 3.31451662278, 91.5875
13, 387, 180, 64, 45, 2.26946561795, 3.40060240433, 91.6625
13, 388, 180, 64, 45, 2.26946561795, 3.40060240433, 91.9925
13, 389, 180, 64, 45, 3.97490470913, 4.08258163545, 91.57
13, 390, 180, 64, 45, 2.26946561795, 3.40060240433, 90.4725
13, 391, 180, 64, 45, 3.9127498877, 2.56246944331, 91.445
13, 392, 180, 64, 45, 3.87562615084, 3.31451662278, 91.49
13, 393, 180, 64, 45, 2.26946561795, 3.40060240433, 91.6825
13, 394, 180, 64, 45, 2.26946561795, 3.40060240433, 90.615
13, 395, 180, 64, 45, 2.26946561795, 3.31451662278, 90.7675
13, 396, 180, 64, 29, 3.9127498877, 3.31451662278, 91.19
13, 397, 180, 59, 45, 2.26946561795, 3.31451662278, 91.1575
13, 398, 180, 64, 45, 2.26946561795, 3.40060240433, 90.565
13, 399, 180, 64, 45, 2.26946561795, 3.31451662278, 91.1775
13, 400, 180, 64, 29, 2.26946561795, 3.31451662278, 91.21
13, 401, 180, 64, 45, 2.26946561795, 3.40060240433, 91.2775
13, 402, 180, 64, 45, 2.26946561795, 3.31451662278, 91.33
13, 403, 180, 64, 29, 4.85382220858, 4.82835243491, 91.795
13, 404, 180, 64, 45, 2.26946561795, 3.40060240433, 95.29
13, 405, 180, 64, 45, 2.26946561795, 3.40060240433, 91.315
13, 406, 180, 64, 45, 2.26946561795, 4.08258163545, 90.61
14, 390, 180, 64, 45, 2.26946561795, 3.31451662278, 90.535
14, 407, 180, 64, 45, 2.26946561795, 3.31451662278, 91.015
14, 408, 180, 64, 29, 4.85382220858, 4.82835243491, 92.535
14, 409, 180, 64, 45, 2.26946561795, 3.40060240433, 91.695
14, 410, 180, 64, 45, 2.26946561795, 3.40060240433, 91.3875
14, 411, 180, 64, 45, 3.9127498877, 2.56246944331, inf
14, 412, 180, 64, 45, 2.26946561795, 3.31451662278, 91.3675
14, 413, 180, 64, 45, 2.26946561795, 3.40060240433, inf
14, 414, 180, 64, 25, 3.97490470913, 4.08258163545, 92.07
14, 415, 180, 64, 45, 2.26946561795, 3.40060240433, 93.69
14, 416, 180, 64, 45, 2.26946561795, 3.40060240433, 91.4625
14, 417, 180, 64, 29, 2.26946561795, 3.31451662278, 92.5875
14, 418, 180, 64, 45, 2.26946561795, 3.31451662278, 101.775
14, 419, 180, 64, 45, 2.26946561795, 3.31451662278, 91.4025
14, 420, 180, 64, 45, 3.97490470913, 4.08258163545, 91.4925
14, 421, 180, 64, 45, 2.26946561795, 3.31451662278, 91.04
14, 422, 180, 59, 45, 2.26946561795, 3.31451662278, 91.08
14, 423, 180, 64, 45, 2.26946561795, 3.40060240433, 91.6725
14, 424, 180, 64, 45, 2.26946561795, 3.40060240433, 91.17
14, 425, 180, 64, 45, 2.26946561795, 4.08258163545, 90.8625
14, 426, 180, 64, 45, 2.26946561795, 3.40060240433, 90.675
14, 427, 180, 64, 45, 3.97490470913, 4.08258163545, 91.505
14, 428, 180, 64, 45, 2.26946561795, 3.31451662278, 90.6825
14, 429, 180, 64, 45, 2.26946561795, 3.31451662278, inf
14, 430, 180, 64, 45, 2.26946561795, 3.31451662278, 92.6725
14, 431, 180, 64, 45, 2.26946561795, 3.31451662278, inf
14, 432, 180, 64, 45, 2.26946561795, 3.40060240433, 90.49
14, 433, 180, 64, 45, 2.26946561795, 3.40060240433, 90.57
14, 434, 180, 64, 45, 3.97490470913, 3.31451662278, 90.4
14, 435, 180, 64, 45, 2.26946561795, 3.40060240433, 91.915
15, 434, 180, 64, 45, 2.26946561795, 3.40060240433, 91.15
15, 436, 180, 64, 45, 2.26946561795, 3.40060240433, 90.59
15, 437, 180, 64, 45, 2.26946561795, 4.08258163545, inf
15, 438, 180, 59, 45, 2.26946561795, 3.31451662278, 91.34
15, 439, 180, 64, 45, 2.26946561795, 3.40060240433, 91.25
15, 440, 180, 64, 45, 2.26946561795, 3.31451662278, 90.9625
15, 441, 180, 64, 45, 2.26946561795, 3.40060240433, 90.675
15, 442, 180, 64, 45, 2.26946561795, 3.31451662278, 98.86
15, 443, 180, 64, 45, 2.26946561795, 3.40060240433, 91.2375
15, 444, 180, 64, 45, 2.26946561795, 3.31451662278, inf
15, 445, 180, 64, 45, 2.26946561795, 3.40060240433, 91.2575
15, 446, 180, 64, 45, 1.47021081776, 3.40060240433, 90.1975
15, 447, 180, 64, 45, 2.26946561795, 3.40060240433, inf
15, 448, 180, 64, 45, 2.26946561795, 3.40060240433, 96.0025
15, 449, 180, 64, 45, 2.26946561795, 3.31451662278, inf
15, 450, 180, 64, 45, 2.26946561795, 3.40060240433, 90.7325
15, 451, 180, 64, 45, 2.26946561795, 3.40060240433, inf
15, 452, 180, 64, 45, 2.26946561795, 3.40060240433, 90.8825
15, 453, 180, 64, 63, 2.26946561795, 3.40060240433, inf
15, 454, 180, 64, 45, 2.26946561795, 3.50503575824, 90.9
15, 455, 180, 64, 45, 3.97490470913, 3.31451662278, inf
15, 456, 180, 64, 29, 2.26946561795, 3.31451662278, 91.7825
15, 457, 180, 64, 45, 2.26946561795, 3.31451662278, 91.0625
15, 458, 180, 64, 45, 2.26946561795, 3.40060240433, 91.195
15, 459, 180, 59, 45, 2.26946561795, 3.31451662278, 89.315
15, 460, 180, 59, 55, 2.26946561795, 3.31451662278, 91.5625
15, 461, 180, 64, 45, 2.26946561795, 4.08258163545, 91.09
15, 462, 180, 64, 45, 3.97490470913, 3.31451662278, 90.3925
15, 463, 180, 64, 45, 2.26946561795, 3.40060240433, 91.0925
15, 464, 180, 64, 45, 3.97490470913, 3.31451662278, 91.1225
16, 459, 180, 59, 45, 2.26946561795, 3.40060240433, 90.4525
16, 465, 180, 64, 45, 2.26946561795, 3.40060240433, 90.81
16, 466, 180, 64, 45, 2.26946561795, 3.40060240433, 91.0675
16, 467, 180, 64, 45, 2.26946561795, 3.40060240433, 91.02
16, 468, 180, 64, 45, 1.47021081776, 3.40060240433, 90.9825
16, 469, 180, 64, 45, 2.26946561795, 3.40060240433, 91.375
16, 470, 180, 64, 45, 2.26946561795, 3.40060240433, 91.255
16, 471, 180, 59, 55, 2.26946561795, 3.31451662278, 90.8775
16, 472, 180, 64, 45, 2.26946561795, 3.40060240433, 91.5575
16, 473, 241, 64, 45, 2.26946561795, 3.40060240433, 93.0725
16, 474, 180, 64, 45, 2.26946561795, 3.40060240433, 92.97
16, 475, 180, 64, 45, 2.26946561795, 3.40060240433, 90.805
16, 476, 180, 64, 45, 2.26946561795, 3.40060240433, 90.7425
16, 477, 180, 64, 45, 2.26946561795, 3.31451662278, inf
16, 478, 180, 59, 55, 2.26946561795, 3.31451662278, 91.975
16, 479, 180, 59, 45, 2.26946561795, 3.31451662278, 91.655
16, 480, 180, 64, 45, 2.26946561795, 3.40060240433, inf
16, 481, 180, 64, 75, 3.97490470913, 3.31451662278, 91.6125
16, 482, 180, 59, 45, 2.26946561795, 3.31451662278, 96.6475
16, 483, 180, 64, 45, 2.26946561795, 3.31451662278, 89.98
16, 484, 180, 64, 45, 2.26946561795, 4.41265409797, 91.6875
16, 485, 180, 64, 45, 2.26946561795, 3.40060240433, 91.4725
16, 486, 180, 64, 45, 2.26946561795, 3.40060240433, 91.51
16, 487, 180, 64, 45, 2.26946561795, 3.40060240433, 90.975
16, 488, 180, 64, 45, 2.26946561795, 3.31451662278, 90.8925
16, 489, 180, 64, 45, 2.26946561795, 3.40060240433, 91.135
16, 490, 180, 64, 45, 3.97490470913, 3.31451662278, 92.9975
16, 491, 180, 64, 45, 2.26946561795, 3.40060240433, 91.0275
16, 492, 180, 64, 45, 3.97490470913, 3.31451662278, 91.165
16, 493, 180, 59, 45, 2.26946561795, 3.31451662278, 91.78
17, 483, 180, 64, 45, 2.26946561795, 3.40060240433, 90.5675
17, 494, 241, 64, 45, 2.26946561795, 3.31451662278, 92.575
17, 495, 180, 59, 45, 2.26946561795, 3.31451662278, 90.8475
17, 496, 180, 64, 45, 2.26946561795, 4.26683918864, 91.4925
17, 497, 180, 36, 45, 2.26946561795, 3.40060240433, inf
17, 498, 180, 64, 45, 2.26946561795, 3.40060240433, 91.1675
17, 499, 180, 64, 45, 2.26946561795, 3.40060240433, 91.1
17, 500, 180, 64, 45, 2.26946561795, 3.31451662278, inf
17, 501, 180, 59, 45, 2.26946561795, 3.40060240433, 92.145
17, 502, 180, 59, 45, 2.26946561795, 3.31451662278, 90.8725
17, 503, 180, 64, 45, 2.26946561795, 3.40060240433, 91.195
17, 504, 180, 64, 45, 2.26946561795, 4.41265409797, 91.99
17, 505, 180, 64, 45, 2.26946561795, 3.40060240433, 91.1575
17, 506, 180, 64, 45, 2.26946561795, 3.31451662278, 91.41
17, 507, 180, 64, 45, 2.26946561795, 2.10460939576, 90.2925
17, 508, 180, 59, 45, 2.26946561795, 3.40060240433, 90.8025
17, 509, 180, 64, 45, 2.26946561795, 3.31451662278, 91.195
17, 510, 180, 59, 55, 2.26946561795, 3.31451662278, 91.81
17, 511, 180, 59, 45, 2.26946561795, 3.40060240433, 91.1125
17, 512, 180, 64, 45, 2.26946561795, 3.40060240433, 91.565
17, 513, 180, 64, 45, 2.26946561795, 3.40060240433, 90.475
17, 514, 180, 64, 45, 2.26946561795, 3.31451662278, 91.4
17, 515, 180, 64, 45, 2.26946561795, 3.31451662278, 91.6075
17, 516, 180, 64, 45, 2.26946561795, 3.31451662278, 90.6875
17, 517, 180, 64, 45, 2.26946561795, 3.40060240433, 92.005
17, 518, 180, 64, 45, 2.26946561795, 3.31451662278, 90.8925
17, 519, 180, 64, 45, 2.26946561795, 3.40060240433, 92.77
17, 520, 180, 64, 45, 2.26946561795, 3.40060240433, inf
17, 521, 180, 64, 45, 1.47021081776, 3.40060240433, 91.1025
17, 522, 180, 59, 45, 2.26946561795, 3.40060240433, 91.6975
18, 507, 180, 64, 45, 2.26946561795, 2.10460939576, 90.7175
18, 523, 180, 64, 45, 2.26946561795, 3.31451662278, inf
18, 524, 180, 64, 45, 2.26946561795, 3.40060240433, 91.045
18, 525, 180, 64, 45, 2.26946561795, 3.31451662278, 90.485
18, 526, 180, 59, 45, 2.26946561795, 3.31451662278, inf
18, 527, 180, 64, 45, 1.47021081776, 3.40060240433, 91.92
18, 528, 180, 64, 45, 2.26946561795, 2.10460939576, 90.7875
18, 529, 180, 59, 45, 2.26946561795, 3.40060240433, 91.015
18, 530, 180, 64, 45, 2.26946561795, 3.40060240433, 96.4625
18, 531, 180, 64, 45, 2.26946561795, 3.31451662278, 90.775
18, 532, 180, 59, 45, 2.26946561795, 3.31451662278, 91.03
18, 533, 180, 64, 45, 2.26946561795, 2.10460939576, 90.595
18, 534, 180, 59, 45, 3.60522184746, 3.31451662278, 90.4425
18, 535, 180, 64, 45, 2.26946561795, 3.40060240433, 90.97
18, 536, 180, 59, 45, 2.26946561795, 3.31451662278, 91.0
18, 537, 180, 64, 45, 2.26946561795, 3.40060240433, 91.1825
18, 538, 180, 64, 45, 2.26946561795, 3.31451662278, 90.825
18, 539, 180, 64, 45, 2.26946561795, 3.40060240433, inf
18, 540, 180, 59, 55, 2.26946561795, 3.40060240433, 91.075
18, 541, 180, 64, 45, 2.26946561795, 3.40060240433, inf
18, 542, 180, 59, 45, 2.26946561795, 3.31451662278, 91.755
18, 543, 180, 59, 45, 2.26946561795, 3.31451662278, 91.4475
18, 544, 180, 64, 45, 2.26946561795, 3.31451662278, 90.8875
18, 545, 180, 64, 45, 2.26946561795, 3.40060240433, inf
18, 546, 180, 64, 45, 2.26946561795, 3.31451662278, 90.7675
18, 547, 180, 64, 45, 1.47021081776, 3.40060240433, 91.47
18, 548, 180, 64, 45, 2.26946561795, 3.31451662278, 91.79
18, 549, 180, 59, 45, 2.26946561795, 3.40060240433, inf
18, 550, 180, 64, 45, 2.26946561795, 3.40060240433, 90.465
18, 551, 180, 64, 45, 2.26946561795, 4.10146636736, 91.175
19, 534, 180, 59, 45, 3.60522184746, 3.31451662278, 91.425
19, 552, 180, 64, 45, 2.26946561795, 2.10460939576, 93.23
19, 553, 180, 59, 45, 2.26946561795, 3.31451662278, 90.76
19, 554, 180, 64, 45, 2.26946561795, 3.40060240433, inf
19, 555, 180, 59, 45, 2.26946561795, 3.40060240433, 91.065
19, 556, 180, 59, 45, 2.26946561795, 3.40060240433, 91.315
19, 557, 180, 64, 45, 2.26946561795, 2.10460939576, 90.3525
19, 558, 180, 64, 45, 2.26946561795, 3.40060240433, 93.195
19, 559, 180, 64, 45, 2.26946561795, 3.40060240433, 91.075
19, 560, 180, 59, 45, 2.26946561795, 3.31451662278, 90.6625
19, 561, 180, 64, 45, 2.26946561795, 3.31451662278, inf
19, 562, 180, 64, 45, 1.47021081776, 3.40060240433, 91.18
19, 563, 180, 64, 45, 1.47021081776, 3.40060240433, 91.9525
19, 564, 180, 64, 45, 2.26946561795, 3.31451662278, 90.975
19, 565, 180, 59, 45, 2.26946561795, 3.31451662278, 91.4875
19, 566, 180, 59, 5, 2.26946561795, 3.31451662278, 94.1775
19, 567, 180, 64, 45, 2.26946561795, 3.31451662278, 91.3925
19, 568, 180, 64, 45, 2.26946561795, 3.40060240433, 91.38
19, 569, 180, 64, 45, 2.26946561795, 3.40060240433, 91.58
19, 570, 180, 64, 45, 2.26946561795, 3.40060240433, 91.285
19, 571, 180, 64, 45, 2.26946561795, 3.31451662278, inf
19, 572, 180, 64, 45, 2.26946561795, 3.31451662278, 91.2825
19, 573, 180, 64, 45, 2.26946561795, 3.40060240433, 90.67
19, 574, 180, 64, 45, 2.26946561795, 3.31451662278, 90.6225
19, 575, 180, 64, 45, 2.26946561795, 3.31451662278, 93.695
19, 576, 180, 76, 45, 2.26946561795, 3.40060240433, 91.4575
19, 577, 180, 64, 45, 2.26946561795, 3.40060240433, 91.21
19, 578, 180, 64, 45, 2.26946561795, 3.31451662278, inf
19, 579, 180, 59, 55, 2.26946561795, 3.31451662278, 91.31
19, 580, 180, 64, 45, 2.26946561795, 3.40060240433, 90.575
20, 557, 180, 64, 45, 2.26946561795, 2.10460939576, inf
20, 581, 180, 59, 45, 2.26946561795, 3.31451662278, 92.5
20, 582, 180, 59, 45, 2.26946561795, 3.40060240433, 90.99
20, 583, 180, 64, 45, 2.26946561795, 3.40060240433, 90.445
20, 584, 180, 64, 45, 2.26946561795, 3.40060240433, 93.41
20, 585, 180, 59, 45, 2.26946561795, 3.31451662278, 91.275
20, 586, 180, 64, 45, 2.26946561795, 3.40060240433, 91.1975
20, 587, 180, 64, 45, 2.26946561795, 3.31451662278, 91.575
20, 588, 180, 64, 45, 2.26946561795, 3.40060240433, 91.2975
20, 589, 180, 64, 45, 2.26946561795, 3.40060240433, 91.0875
20, 590, 180, 59, 45, 2.26946561795, 3.31451662278, 91.045
20, 591, 180, 59, 45, 2.26946561795, 3.31451662278, 91.2875
20, 592, 180, 64, 45, 2.26946561795, 3.31451662278, 91.72
20, 593, 180, 64, 45, 2.26946561795, 3.31451662278, 91.2775
20, 594, 180, 64, 45, 3.40374688136, 3.31451662278, 90.9575
20, 595, 180, 59, 45, 3.60522184746, 3.31451662278, 90.9825
20, 596, 180, 59, 45, 2.26946561795, 3.31451662278, 91.18
20, 597, 180, 64, 45, 2.26946561795, 3.40060240433, 91.2825
20, 598, 180, 64, 45, 1.47021081776, 3.40060240433, 91.4925
20, 599, 180, 64, 45, 2.26946561795, 3.31451662278, 91.3725
20, 600, 180, 59, 55, 2.26946561795, 3.31451662278, 91.4675
20, 601, 180, 64, 45, 2.26946561795, 2.10460939576, 91.08
20, 602, 180, 59, 45, 2.26946561795, 3.31451662278, 93.5775
20, 603, 180, 59, 45, 2.26946561795, 3.31451662278, 91.485
20, 604, 180, 64, 45, 2.26946561795, 2.10460939576, 91.0725
20, 605, 180, 59, 55, 2.26946561795, 3.31451662278, 91.46
20, 606, 180, 64, 45, 2.26946561795, 3.40060240433, 90.955
20, 607, 180, 64, 45, 1.47021081776, 3.40060240433, 91.2575
20, 608, 180, 59, 5, 2.26946561795, 3.31451662278, 92.6625
20, 609, 180, 64, 45, 2.26946561795, 2.10460939576, 91.1975
21, 583, 180, 64, 45, 2.26946561795, 3.31451662278, 90.1175
21, 610, 180, 59, 55, 2.26946561795, 1.19033514903, inf
21, 611, 180, 64, 45, 2.26946561795, 3.40060240433, inf
21, 612, 180, 64, 45, 2.26946561795, 3.31451662278, inf
21, 613, 180, 64, 45, 2.26946561795, 2.10460939576, 90.82
21, 614, 180, 64, 45, 2.26946561795, 3.31451662278, inf
21, 615, 180, 64, 45, 2.26946561795, 2.10460939576, 91.58
21, 616, 180, 64, 45, 1.47021081776, 3.40060240433, inf
21, 617, 180, 64, 45, 2.26946561795, 3.31451662278, 90.0675
21, 618, 180, 64, 45, 2.26946561795, 3.40060240433, 91.2625
21, 619, 180, 59, 55, 2.26946561795, 2.71920923707, inf
21, 620, 180, 59, 45, 3.60522184746, 3.31451662278, 91.0025
21, 621, 180, 64, 45, 2.26946561795, 3.31451662278, 91.78
21, 622, 180, 64, 45, 2.26946561795, 2.10460939576, 91.485
21, 623, 180, 64, 45, 2.26946561795, 3.40060240433, 91.11
21, 624, 180, 59, 55, 2.26946561795, 3.31451662278, 91.175
21, 625, 180, 59, 45, 2.26946561795, 3.40060240433, inf
21, 626, 180, 64, 45, 2.26946561795, 3.40060240433, 91.305
21, 627, 180, 59, 45, 3.60522184746, 3.31451662278, 90.555
21, 628, 180, 64, 45, 2.26946561795, 3.31451662278, 91.5675
21, 629, 180, 64, 45, 1.47021081776, 3.40060240433, inf
21, 630, 180, 64, 45, 2.26946561795, 3.40060240433, 91.0875
21, 631, 180, 59, 45, 2.26946561795, 3.31451662278, 90.8125
21, 632, 180, 59, 45, 3.60522184746, 3.31451662278, 91.2875
21, 633, 180, 64, 45, 2.26946561795, 2.10460939576, 91.18
21, 634, 180, 64, 45, 2.26946561795, 3.31451662278, 90.765
21, 635, 180, 64, 45, 2.26946561795, 2.10460939576, 91.5625
21, 636, 180, 64, 45, 2.26946561795, 2.10460939576, 90.7075
21, 637, 180, 59, 45, 2.26946561795, 3.31451662278, 91.3475
21, 638, 180, 64, 45, 2.26946561795, 2.10460939576, inf
22, 617, 180, 64, 45, 2.26946561795, 3.31451662278, inf
22, 639, 180, 59, 45, 3.60522184746, 3.31451662278, 91.1525
22, 640, 180, 64, 45, 2.26946561795, 2.10460939576, inf
22, 641, 180, 64, 45, 2.26946561795, 3.31451662278, 91.605
22, 642, 180, 64, 45, 2.26946561795, 3.40060240433, 91.1725
22, 643, 180, 59, 45, 3.60522184746, 3.31451662278, 91.1775
22, 644, 180, 59, 45, 2.26946561795, 3.31451662278, 91.5775
22, 645, 180, 64, 45, 2.26946561795, 3.31451662278, 91.2975
22, 646, 180, 59, 55, 2.26946561795, 2.10460939576, 91.175
22, 647, 180, 59, 45, 3.60522184746, 3.31451662278, 90.57
22, 648, 180, 64, 45, 2.26946561795, 3.40060240433, 90.775
22, 649, 180, 64, 45, 2.26946561795, 3.31451662278, 91.49
22, 650, 180, 23, 45, 2.26946561795, 3.40060240433, inf
22, 651, 180, 59, 45, 3.60522184746, 3.31451662278, 91.295
22, 652, 180, 64, 45, 2.26946561795, 3.40060240433, inf
22, 653, 180, 59, 45, 3.60522184746, 3.31451662278, inf
22, 654, 180, 64, 45, 2.26946561795, 2.10460939576, 90.985
22, 655, 229, 64, 45, 2.26946561795, 3.40060240433, 92.37
22, 656, 180, 64, 45, 2.26946561795, 3.31451662278, 90.5925
22, 657, 180, 59, 45, 3.60522184746, 3.31451662278, 91.475
22, 658, 180, 59, 45, 2.26946561795, 3.31451662278, inf
22, 659, 180, 59, 45, 3.60522184746, 3.31451662278, 90.555
22, 660, 180, 64, 45, 2.26946561795, 3.31451662278, 91.15
22, 661, 180, 59, 55, 2.26946561795, 0.156518860518, 91.485
22, 662, 180, 64, 45, 2.26946561795, 2.10460939576, 92.3825
22, 663, 180, 64, 45, 2.26946561795, 3.31451662278, 91.0975
22, 664, 180, 64, 45, 2.26946561795, 3.31451662278, inf
22, 665, 180, 64, 45, 2.26946561795, 3.31451662278, 91.065
22, 666, 180, 59, 45, 2.73865066461, 3.31451662278, 91.165
22, 667, 180, 64, 55, 2.26946561795, 3.31451662278, 93.3675
23, 659, 180, 59, 45, 3.60522184746, 3.31451662278, inf
23, 668, 180, 59, 45, 2.26946561795, 3.31451662278, 90.7025
23, 669, 180, 25, 45, 2.26946561795, 3.40060240433, 97.7975
23, 670, 245, 64, 45, 2.26946561795, 3.31451662278, 92.05
23, 671, 180, 59, 45, 2.73865066461, 3.31451662278, 91.8125
23, 672, 180, 59, 45, 3.60522184746, 3.31451662278, 91.195
23, 673, 180, 59, 45, 2.26946561795, 3.31451662278, 102.8675
23, 674, 180, 59, 45, 2.26946561795, 3.31451662278, inf
23, 675, 180, 64, 45, 3.60522184746, 3.31451662278, 91.6025
23, 676, 180, 59, 45, 3.60522184746, 3.31451662278, 91.2725
23, 677, 180, 64, 45, 2.26946561795, 3.31451662278, 90.885
23, 678, 180, 64, 45, 3.60522184746, 3.31451662278, 91.165
23, 679, 180, 59, 45, 2.26946561795, 3.40060240433, 91.6575
23, 680, 180, 64, 45, 2.26946561795, 2.10460939576, 90.985
23, 681, 180, 64, 11, 2.26946561795, 2.10460939576, 92.16
23, 682, 180, 64, 45, 2.26946561795, 3.31451662278, inf
23, 683, 180, 90, 45, 2.73865066461, 3.31451662278, 92.27
23, 684, 180, 59, 45, 3.60522184746, 3.31451662278, 91.29
23, 685, 180, 59, 45, 3.60522184746, 3.31451662278, 91.0425
23, 686, 180, 64, 45, 2.26946561795, 2.10460939576, 91.6
23, 687, 180, 64, 45, 2.26946561795, 2.10460939576, 90.98
23, 688, 180, 59, 45, 2.73865066461, 3.31451662278, 91.4625
23, 689, 176, 59, 45, 2.26946561795, 3.31451662278, 91.8725
23, 690, 180, 64, 45, 2.26946561795, 2.10460939576, 90.9
23, 691, 180, 64, 45, 2.73865066461, 3.31451662278, 92.65
23, 692, 180, 64, 45, 2.26946561795, 3.31451662278, 90.8025
23, 693, 180, 64, 45, 2.26946561795, 3.31451662278, 90.6525
23, 694, 180, 64, 45, 2.26946561795, 3.40060240433, 91.285
23, 695, 180, 59, 45, 3.60522184746, 3.31451662278, 91.08
23, 696, 180, 64, 45, 2.26946561795, 3.40060240433, 91.16
24, 693, 180, 64, 45, 3.60522184746, 3.31451662278, 90.765
24, 697, 180, 59, 45, 3.60522184746, 3.31451662278, 91.32
24, 698, 180, 64, 45, 2.26946561795, 3.31451662278, 91.465
24, 699, 180, 64, 45, 2.26946561795, 3.31451662278, 94.8225
24, 700, 180, 64, 5, 2.26946561795, 3.31451662278, 94.7675
24, 701, 180, 64, 45, 2.26946561795, 2.10460939576, 90.8775
24, 702, 180, 64, 45, 2.26946561795, 2.10460939576, 91.38
24, 703, 180, 64, 11, 2.73865066461, 3.31451662278, 92.5025
24, 704, 180, 64, 45, 2.26946561795, 3.40060240433, 91.07
24, 705, 180, 64, 45, 3.60522184746, 3.31451662278, 91.5
24, 706, 180, 59, 29, 3.60522184746, 3.31451662278, 91.705
24, 707, 180, 59, 45, 3.60522184746, 3.31451662278, 91.555
24, 708, 180, 64, 45, 2.26946561795, 2.10460939576, inf
24, 709, 180, 59, 45, 2.73865066461, 3.31451662278, inf
24, 710, 180, 59, 45, 2.73865066461, 3.31451662278, 91.29
24, 711, 180, 64, 45, 2.26946561795, 2.10460939576, 90.87
24, 712, 180, 90, 45, 2.26946561795, 2.10460939576, inf
24, 713, 180, 59, 45, 3.60522184746, 3.31451662278, 91.675
24, 714, 180, 59, 45, 2.26946561795, 3.31451662278, 90.7375
24, 715, 180, 59, 45, 3.60522184746, 3.31451662278, 91.26
24, 716, 180, 84, 45, 3.60522184746, 3.31451662278, 89.8825
24, 717, 180, 59, 45, 3.60522184746, 3.31451662278, 91.39
24, 718, 180, 49, 45, 3.60522184746, 3.31451662278, 93.23
24, 719, 180, 59, 45, 2.26946561795, 3.40060240433, 91.0625
24, 720, 180, 64, 45, 2.26946561795, 3.40060240433, 91.2075
24, 721, 180, 64, 45, 2.26946561795, 3.31451662278, 90.8775
24, 722, 180, 64, 45, 2.26946561795, 3.31451662278, 90.2575
24, 723, 180, 64, 45, 2.26946561795, 2.10460939576, 91.0575
24, 724, 180, 64, 45, 2.26946561795, 3.31451662278, 91.6325
24, 725, 180, 59, 45, 3.60522184746, 3.31451662278, 91.7675
25, 716, 180, 64, 45, 2.26946561795, 2.10460939576, 90.8475
25, 726, 180, 64, 45, 2.26946561795, 3.31451662278, 91.6225
25, 727, 180, 64, 45, 2.26946561795, 3.40060240433, 91.7425
25, 728, 180, 64, 45, 2.26946561795, 3.31451662278, 91.05
25, 729, 144, 64, 45, 2.26946561795, 2.10460939576, 93.9375
25, 730, 180, 64, 5, 2.26946561795, 3.31451662278, 94.405
25, 731, 180, 64, 45, 2.26946561795, 3.31451662278, inf
25, 732, 180, 64, 45, 2.26946561795, 3.40060240433, 91.3575
25, 733, 180, 59, 45, 2.26946561795, 3.31451662278, 91.6725
25, 734, 180, 84, 45, 3.60522184746, 3.31451662278, 89.98
25, 735, 180, 64, 45, 2.26946561795, 2.10460939576, 91.475
25, 736, 180, 64, 45, 2.26946561795, 2.10460939576, 91.1025
25, 737, 180, 64, 45, 2.26946561795, 3.31451662278, 91.2675
25, 738, 180, 64, 45, 2.26946561795, 2.10460939576, 91.585
25, 739, 180, 59, 45, 2.26946561795, 3.40060240433, 91.4575
25, 740, 180, 64, 45, 2.26946561795, 3.31451662278, 91.295
25, 741, 180, 64, 45, 2.26946561795, 3.40060240433, 92.1625
25, 742, 180, 64, 45, 2.26946561795, 3.31451662278, 91.255
25, 743, 180, 64, 45, 2.26946561795, 2.10460939576, 100.955
25, 744, 180, 59, 45, 0.359326772882, 3.31451662278, 91.565
25, 745, 180, 64, 45, 3.60522184746, 3.31451662278, 91.62
25, 746, 180, 64, 45, 3.60522184746, 3.31451662278, 90.97
25, 747, 180, 64, 45, 2.26946561795, 3.31451662278, inf
25, 748, 180, 64, 45, 2.26946561795, 2.10460939576, 91.59
25, 749, 180, 59, 45, 3.60522184746, 3.31451662278, 91.75
25, 750, 180, 84, 45, 3.60522184746, 3.40060240433, inf
25, 751, 180, 64, 45, 2.26946561795, 3.31451662278, 91.4725
25, 752, 180, 59, 45, 3.60522184746, 3.31451662278, 91.685
25, 753, 180, 64, 45, 3.60522184746, 3.31451662278, 91.1875
25, 754, 180, 84, 45, 3.60522184746, 3.31451662278, inf
26, 734, 180, 84, 45, 2.26946561795, 3.31451662278, 89.7175
26, 755, 180, 59, 45, 2.26946561795, 3.40060240433, 91.18
26, 756, 180, 64, 45, 2.26946561795, 3.31451662278, inf
26, 757, 180, 64, 45, 0.0714809241311, 3.40060240433, 95.835
26, 758, 180, 59, 45, 2.26946561795, 3.40060240433, 91.6575
26, 759, 180, 64, 45, 4.93819133353, 3.31451662278, 91.365
26, 760, 180, 64, 45, 2.26946561795, 3.31451662278, 91.39
26, 761, 144, 64, 45, 2.26946561795, 2.10460939576, 94.88
26, 762, 180, 64, 45, 2.26946561795, 2.10460939576, 91.075
